"TARGET","FixedAcidity","VolatileAcidity","CitricAcid","ResidualSugar","Chlorides","FreeSulfurDioxide","TotalSulfurDioxide","Density","pH","Sulphates","Alcohol","LabelAppeal","AcidIndex","STARS"
1.38214696166346,1.1,1.51,0.57,2.3,0.201,-250,-176,1.06315,3.36,0.55,11,-1,2.07944154167984,1
1.80715312698075,7.3,0.365,0.49,65.8,0.163,-18,42,1.03282,2.5,0.78,11,0,2.07944154167984,1
1.17566837941391,7,0.24,2.06,6.6,0.029,17,227,0.9965,3.03,0.61,9.5,-2,2.07944154167984,1
4.08240674152662,8.5,0.23,-0.31,-34.7,0.035,321,110,1.00698,3.07,-0.69,6.4,1,2.19722457733622,2
3.37552461296806,3.4,0.38,1.84,59.3,-0.048,5,12,1.03265,3.36,0.46,12.4,0,2.07944154167984,2
4.12934604500513,16.7,0.615,1.35,5.8,0.315,7,281,0.96464,3.74,-0.09,3.2,1,2.63905732961526,3
2.89939111642486,-2.9,0.28,-0.35,16.9,0.044,231,-227,1.00435,3.35,2.15,10.7,-1,1.79175946922805,2
3.40383021892925,7.7,-0.06,-0.63,-43.6,-0.209,29,131,1.0377,3.68,0.44,11,0,2.07944154167984,2
2.17737413836855,3.2,0.16,0.35,-7.3,0.635,-109,147,0.9935,2.96,0.36,10,1,2.19722457733622,1
3.1486780594207,17.1,1.45,-0.93,1.1,0.034,36,84,0.99136,3.05,0.55,11.6,0,2.30258509299405,2
2.63705663099688,8.2,0.3,1.78,12.4,0.043,52,154,0.99452,3.04,2.11,12,-1,2.19722457733622,2
3.25399601791046,17,0.66,-0.49,-5.1,0.031,-47,122,0.9932,3.03,0.52,10.3,0,2.19722457733622,2
3.01243671870073,13,0.47,0.49,4.3,0.085,6,-7,0.98279,2.61,-0.76,15,0,2.63905732961526,2
4.62971829906642,1.4,0.78,0.45,-24.8,0.16,370,124,0.99528,2.93,-0.09,10.8,1,2.39789527279837,3
1.17613377077518,11.8,-1.09,1.29,2.1,0.102,304,-42,0.99001,2.61,0.57,12.9,-2,2.30258509299405,1
1.45231975022418,9.7,0.36,0.26,56.7,0.081,236,79,0.97064,2.84,0.78,11.4,-1,2.19722457733622,1
1.86877390796052,1.5,0.21,0.83,1.8,0.254,-101,222,1.04001,3.46,0.44,11.2,0,1.94591014905531,1
3.76623128909294,5.7,0.22,1.52,3.5,0.04,27,211,0.96098,3.9,0.36,13.3,0,1.79175946922805,2
1.77008727998962,7.6,1.73,0.29,2.1,0.075,272,-124,0.95762,3.46,0.38,4.8,0,2.07944154167984,1
3.9842262959018,4.8,0.61,0.4,4,0.073,235,69,0.99787,3.22,-0.4,9.5,1,2.30258509299405,2
2.92156273347233,-1.1,1.76,0.34,-63.5,-0.198,30,133,0.9954,2.78,0.44,9.8,2,1.94591014905531,1
2.9625727548669,-9.1,-1.9,0.32,-35.2,0.549,257,117,1.0274,2.3,0.54,15.7,-1,1.94591014905531,2
1.45339491344232,7.6,1.71,0.34,21.3,-0.131,18,427,0.99084,3.06,1.53,12.4,-1,2.07944154167984,1
6.30353843202764,9.2,-0.59,-1.25,37.7,0.053,-10,175,1.00753,3.2,1.05,11,2,2.07944154167984,3
1.81665783658537,12,0.15,0.44,12.6,0.499,65,875,0.99688,3.26,1.59,3.8,0,1.94591014905531,1
3.79432175138967,-2,0.54,1.95,2.4,0.581,265,301,1.00085,4,0.71,8.9,1,2.39789527279837,2
1.22244292076597,18.7,0.27,1.04,3.6,0.036,44,340,1.0191,2.15,-0.11,9.6,-2,1.94591014905531,1
5.02772566360742,5.9,1.2,0.1,21.4,-0.42,-98,-61,0.9745,2.84,0.92,6.5,1,1.94591014905531,3
1.84652857276431,7.8,0.34,0.12,-51.7,0.024,-238,231,0.9908,3.11,0.41,12.1,0,2.07944154167984,1
2.42809141845374,9.8,-0.4,0.3,-6.2,0.054,108,152,1.02388,3.1,-1.97,9.5,1,1.94591014905531,1
4.35265798706055,1,1.32,-0.49,-7,-0.459,200,189,0.9986,2.94,0.99,9.4,1,1.94591014905531,2
1.42623058942664,7.7,-0.2,0.34,6.5,0.23,-265,192,0.99084,2.75,2.11,7.7,-1,2.07944154167984,1
4.92175467769685,8.5,-0.53,1.27,9.2,0.032,-193,61,1.00366,3.06,-0.46,11.5,1,2.19722457733622,3
2.05986360059118,10.2,0.44,0.88,6.2,-0.166,-210,505,0.96769,3.03,0.51,9,1,2.484906649788,1
1.18424723328056,-4.8,0.17,-0.35,-104,0.578,109,-253,0.94846,3.4,0.1,11,-2,2.07944154167984,1
1.48366488549004,6.2,1.6,-0.23,1.2,0.539,147,95,0.98691,3.24,0.89,11.8,-1,1.94591014905531,1
2.71509893304488,3,0.31,0.27,11.1,-0.018,23,-304,0.99399,3.41,0.54,11.7,-1,2.07944154167984,2
3.41624102610287,4.3,1.37,0.4,1.5,0.037,143,107,0.98039,3.46,1.12,18.2,-1,1.94591014905531,3
3.98893964480769,-0.2,0.3,-1.12,27.6,0.025,37,107,0.99159,3.31,1.23,5.7,0,1.94591014905531,3
5.71359791226582,12,-0.11,0.76,-40.2,-0.141,-249,-2,0.95263,1.93,-0.34,13,2,2.56494935746154,3
1.80655386756028,-4.6,0.24,-0.81,56.8,0.034,95,-140,0.99773,3.2,1.07,9,0,2.07944154167984,1
4.26079234308997,5.1,0.26,0.05,1.1,0.915,46,-209,0.95521,3.35,0.43,11.2,0,1.79175946922805,3
1.47625694277646,6.6,0.37,1.72,-28.4,0.613,-4,210,1.02325,3.15,0.01,8.6,-1,1.94591014905531,1
3.23998928454463,7.6,0.4,0.09,-38.7,-1.011,6,19,0.97876,3.99,0.82,11.7,0,2.39789527279837,2
1.86405340502316,8.1,0.02,-0.84,7.9,0.034,17,-241,1.01403,4.08,0.31,7.3,0,1.94591014905531,1
4.35746436377932,6.1,-0.48,1.04,9.8,0.644,33,152,0.98087,3.31,0.44,18.8,0,1.94591014905531,3
1.93603993705252,10,0.22,1.28,17.6,0.054,178,-200,0.9948,3.83,-1.14,10.1,0,1.94591014905531,1
5.83922443680839,6.8,-1.7,0.22,6.2,-1.089,41,190,1.01553,3.18,0.51,9.2,2,1.94591014905531,2
4.57579489257708,9,-0.26,0.03,65.2,-0.482,-234,157,0.99498,4.46,1.78,10.1,1,1.79175946922805,2
5.08502607247769,17.7,0.19,0.59,13.6,0.18,60,-57,0.99886,3.17,0.55,8.7,2,2.19722457733622,2
1.80637984506378,9.3,-0.92,0.35,1.7,0.05,257,178,1.00063,3.16,-1.05,10.2,0,2.30258509299405,1
2.71640941218363,-4.2,0.35,1.58,13.8,0.048,-183,103,0.96793,3.28,-0.36,5.7,-1,1.94591014905531,2
1.85460693033154,7,-0.38,1.87,21.9,0.066,11,10,1.02262,3.33,0.77,11,0,2.07944154167984,1
3.448288131175,16,0.41,-0.02,-96.7,-0.369,-169,400,0.96176,3.4,0.64,10.1,0,2.07944154167984,2
5.21443716742011,12.4,-1.04,0.49,-13.8,0.046,87,-38,1.03821,3.34,-0.12,13.9,1,2.07944154167984,3
3.37290986761958,6.4,1.49,0.49,7.5,0.054,-238,-139,1.04588,4.07,3.38,15.4,0,1.94591014905531,2
5.0492359220777,-17.2,0.3,1.94,-35.2,-0.078,114,531,0.9945,3.21,-1.24,9.9,1,2.07944154167984,3
1.50435729665975,-0.6,0.59,0.24,7.4,0.044,142,308,1.03001,3.97,2.08,4.8,-1,1.79175946922805,1
5.21744887948608,18.4,-0.58,0.33,-42.6,0.059,-207,210,0.98695,2.69,2.22,10.1,1,1.94591014905531,3
4.52277135334536,6.6,0.26,-0.69,126.5,0.239,56,-28,0.9906,4.51,0.3,18.2,1,1.94591014905531,2
5.59065546724403,7.3,0.18,1.38,-22.3,0.046,28,-262,1.04197,3.59,-0.06,9.4,1,2.07944154167984,4
1.46779182092688,7.2,0.23,0.25,18.8,0.177,219,35,1.05633,3.11,-0.17,11.6,-1,2.07944154167984,1
3.41873225210746,5.3,0.34,-0.43,27,0.041,43,542,0.9928,3.91,0.68,6.8,0,1.94591014905531,2
2.87591694913026,6.6,0.56,-0.37,-1.8,-0.071,183,107,0.94568,2.51,0.51,11.3,-1,1.94591014905531,2
5.10985621797136,-2.3,0.16,-0.08,-14.1,0.037,18,102,0.9923,3.62,-0.24,7.8,1,1.94591014905531,3
3.33704964798759,11.2,0.2,0.39,16.5,0.304,-225,407,1.0363,4.19,0.44,13.3,0,2.07944154167984,2
5.1359953360438,8.3,0.4,1.29,16.3,0.534,28.5,190,0.9964,1.92,1.86,12.3,1,1.94591014905531,3
3.557629951955,18.6,0.01,1.69,30.6,0.07,25,402,0.97453,3.05,-0.25,9.2,0,1.94591014905531,2
3.95121646440938,7.8,0.43,0.32,29.7,0.08,29,161,0.9974,2.02,0.64,14.5,0,2.19722457733622,3
1.37158325245413,8.8,0.61,0.3,2.8,0,78,-321,0.9976,3.26,0.51,9.3,-1,2.30258509299405,1
6.2418338382645,8.3,-0.14,1,13,0.045,11,148,0.92865,4.2,0.55,10.9,2,2.19722457733622,3
3.48640686645079,6.9,0.13,0.86,15.5,0.035,157,138,1.04352,2.88,0.76,10.33333333,0,1.94591014905531,2
1.85552900288447,7.3,1.71,0.09,16.1,0.39,10,505,0.95646,3.3,0.67,16.4,0,2.07944154167984,1
3.83126231266351,7.1,0.685,0.35,119.3,-0.364,9,638,0.9963,2.39,0.43,3.1,0,2.07944154167984,3
3.45869099098533,6,-1.4,-1,12.2,-0.242,25,97,1.00282,1.93,0.41,11.3,-1,1.94591014905531,3
6.16285661450476,6.1,0.51,0.16,-32.7,0.069,313,-158,0.99023,2.83,0.74,16.7,1,1.94591014905531,4
4.41930874752934,-1.6,1.03,0.3,-19.5,0.025,486,111,0.99104,3.11,1.25,11,1,1.94591014905531,2
5.23047429595517,6.7,-0.75,0.36,-15.5,0.152,37,509,0.99946,3.23,0.43,8.8,1,1.94591014905531,3
1.87192438618796,6.2,0.35,-1.2,7.3,0.044,296,282,0.9956,3.36,0.55,5.7,0,1.94591014905531,1
6.94018716218613,7.4,0.42,0.74,60.2,0.423,42,18,0.9978,3.12,-0.48,9,2,2.07944154167984,4
3.43889411181582,3.3,-0.83,0.36,66.5,-0.078,44.5,118,0.97662,3.49,2.21,10.2,0,2.07944154167984,2
3.51123022676085,6.2,0.21,0.34,29.5,0.351,-239,-165,0.94723,3.37,0.45,12.5,0,1.94591014905531,2
1.77416232635926,8.5,0.2,0.4,-26.7,0.468,50,364,0.99194,3.78,0.35,10.5,0,2.19722457733622,1
1.4914813824061,-3.2,0.29,1.8,-24.4,-0.476,-378,-259,0.9939,3.16,0.39,13.2,-1,2.07944154167984,1
2.66833058153286,5.3,0.32,-1.36,64.3,0.05,225,469,0.99292,2.49,2.08,8.7,-1,2.07944154167984,2
5.15897512505015,29.9,0.27,0.37,8.2,0.055,-104,-236,0.99586,3.5,0.52,9.5,1,1.94591014905531,3
3.93814881955224,8.2,0.28,1.3,61.2,-0.523,205,-149,0.9936,3.13,0.41,8.9,0,2.19722457733622,3
1.63636509535066,12.7,-0.04,0.3,-35,-0.017,535,-49,0.93314,3.32,1.86,13.8,-1,1.94591014905531,1
1.24666192176316,6.9,-0.35,0.3,-41.5,0.346,39,190,0.9914,1.41,0.43,12.2,-2,1.94591014905531,1
1.92698850126232,6.4,1.19,0.46,37.9,-0.125,81,74,0.9884,4.26,0.06,13.6,0,1.94591014905531,1
1.9059583950908,16.1,-0.47,0.23,8.8,0.054,313,358,1.02656,3.16,0.58,12.2,0,2.07944154167984,1
4.16291790902613,14.1,0.28,0.34,3.6,0.359,29,121,0.99111,4.11,-0.01,12.1,0,1.94591014905531,3
3.15895174176277,7.4,1.05,0.42,1.1,-0.044,269,171,0.96385,3.12,0.35,6.7,-1,2.07944154167984,3
4.12639739228885,-1.6,0.23,2.12,12.9,0.431,216,9,1.02684,3.7,1.24,9.1,1,2.07944154167984,2
2.28017188429338,-3.3,0.61,0.42,1.2,0.033,220,52,1.06193,3.81,0.43,12.3,1,2.07944154167984,1
3.45887835744279,-4.8,3.54,0.65,43.2,-0.257,-74,-246,0.95917,3.75,0.34,17.7,0,1.94591014905531,2
2.40333106527287,16.1,0.18,0.2,19.5,0.098,309,59,0.99892,3.81,0.58,15.1,1,2.07944154167984,1
5.4093630237557,5.8,0.17,1.26,43.4,0.036,11,70,0.97784,3.43,1.23,10.4,1,1.79175946922805,3
3.01054622055701,6,-1.26,3.14,1.6,-0.437,13,61,0.99143,2.02,0.65,13.6,-1,1.94591014905531,2
7.49953338577549,6.9,0.26,0.29,18.2,0.043,33,114,0.97048,3.16,0.42,12.5,2,1.94591014905531,4
4.24055560396495,7.6,-1.23,1.37,48.8,-0.221,269,-87,0.9914,3.04,1.54,12.8,0,2.07944154167984,3
3.76135367345659,-8.5,0.22,-1.24,34.7,-0.538,36,342,0.99012,3.27,0.16,20.2,0,1.94591014905531,2
3.6094122918209,17.6,-0.47,-0.27,32.1,0.03,32,150,0.99363,2.51,0.31,12,0,1.94591014905531,2
5.32308011585332,0.9,0.08,0.44,14.1,0.053,-500,122,1.0006,2.75,-0.07,9.1,1,2.19722457733622,4
4.71942555257721,7.8,0.46,0.26,-43,0.044,-231,53,0.9981,3.43,1.42,9.2,1,2.19722457733622,3
2.87160972662232,7.9,-2.36,-0.26,-114.3,0.027,316,92,1.02548,5.26,0.41,15.8,-1,2.19722457733622,2
6.06093407270797,-10,0.3,1.24,60.1,0.237,52,-44,1.02423,3.3,0.33,14.4,2,2.19722457733622,3
3.76153459279437,-3.6,0.78,-1.12,41.9,0.036,28,-77,1.03876,3.24,0.77,6.1,0,2.07944154167984,3
3.85074457733118,6.9,1.34,-0.7,-19.3,0.23,40,461,1.0651,2.98,0.47,11.8,0,2.07944154167984,3
1.9191246956993,0.1,-0.98,1.12,-50.6,0.046,193,208,0.97488,3.23,-0.28,9.8,0,2.07944154167984,1
4.96104470205817,19.6,0.22,0.28,14,0.583,83,197,0.9981,3.14,0.98,16.3,1,2.19722457733622,3
5.89998925352732,6.2,1.78,0.24,6.1,0.032,260,86,0.95445,1.9,1.87,12.7,1,1.94591014905531,4
3.44748530448316,7.6,0.1,-1.13,1.2,0.481,33,-258,0.99094,3.06,0.68,16,0,2.07944154167984,2
4.48268856204755,7.3,0.27,0.32,-119.6,0.859,23,72,0.99643,2.14,-0.72,10.5,0,2.07944154167984,4
3.29023584743338,7.4,0.59,-0.89,4.4,-0.127,6,-121,0.9974,3.38,0.5,6.8,0,2.07944154167984,2
6.25436298651765,7.1,0.28,1.94,8.5,0.03,359,223,1.04212,4.48,0.46,9.7,2,2.07944154167984,3
2.60129138619215,8.7,0.45,0.4,55.6,0.067,-75,100,0.94986,3.05,1.67,14.5,-1,2.30258509299405,2
3.54130484622027,7.5,0.32,-0.46,-112.1,-0.502,111,-165,0.98615,3.15,-0.23,12.8,0,2.07944154167984,2
2.20305780243708,6.6,-0.715,0.24,-16.4,0.412,-222,140,1.01942,3.36,1.07,10,-2,1.94591014905531,2
1.45739838397548,8.5,0.585,0.18,2.1,-0.42,68,30,0.9967,3.2,1.45,12.9,-1,2.19722457733622,1
1.8260905064697,-3.4,0.39,1.53,26.7,0.02,38,312,1.02013,3.18,2.1,12,0,2.07944154167984,1
1.93550854850222,-1.6,-0.58,0.3,-33.1,0.051,366,552,0.99756,4.2,0.62,13.6,0,2.07944154167984,1
3.9499458496134,-17.5,0.24,-0.57,7.3,0.19,6,-1,1.00001,3.12,0.5,5.8,0,1.94591014905531,3
1.94169405156919,10.9,0.27,-0.98,6.7,-0.317,61,230,0.96615,2.82,0.4,9.4,0,1.94591014905531,1
4.09992335144538,2.6,1.43,0.75,-34.6,0.042,183,61,0.99144,3.22,0.54,10.8,0,1.94591014905531,3
1.69548871393727,10,-0.33,0.14,-15.1,0.071,209,373,1.03234,3.16,-0.61,7.9,0,2.39789527279837,1
3.70932566093822,6.3,0.31,0.3,35.9,-0.341,345,212,0.9962,4.16,0.55,16,0,1.94591014905531,2
5.25425939690897,-3.2,-0.68,1.76,-41.1,0.025,43,117,0.9928,3.46,1.23,9.7,1,1.94591014905531,3
3.96222165546702,5.8,0.23,0.2,2,-1.15,39,426,0.99226,2.22,-0.13,16.2,0,1.79175946922805,2
1.52954369395091,6.8,-0.64,0.36,1.4,0.046,-122,105,0.99121,3.23,0.6,8.9,-1,1.94591014905531,1
3.51809912547386,-10.2,-0.5,1.79,-41.4,0.098,13,134,0.99657,3.03,0.22,15,0,2.07944154167984,2
3.88105181885611,7,0.36,-0.16,104.5,-0.006,67,-101,0.99146,2.84,0.55,6.3,0,2.07944154167984,3
3.54016316392159,-0.9,0.25,3.45,69.45,0.492,52,161,0.9986,3.88,0.44,14.7,0,1.94591014905531,2
2.77340627589439,16.1,1.65,0.22,6.2,0.025,36,30,1.02725,2.29,0.6,13.8,-1,1.94591014905531,2
3.30879570170949,13.3,-1.06,0.29,-44.6,0.132,39,118,1.06602,3.05,0.82,9.1,-1,1.94591014905531,3
1.9489528300095,5.8,1.56,0.68,7.3,-0.118,-62,145,0.99442,3.15,-0.61,10,0,1.79175946922805,1
4.71227006856145,-4.2,0.225,0.46,-52.4,-0.423,188,118,0.989,3.57,0.4,12.8,0,1.6094379124341,3
3.41080031714862,7.7,0.11,0.81,14.05,0.369,325,-208,0.99634,3.67,0.59,11,0,2.07944154167984,2
3.84228201016873,7.1,0.68,1.33,1.9,0.324,-211,156,1.03389,2.43,0.38,0.2,1,2.07944154167984,2
4.77097831445315,8,0.71,0.36,-9.5,0.608,50,151,0.96317,2.97,0.63,10.3,1,2.19722457733622,3
1.91788577597924,7.9,0.24,1.49,-100.6,0.046,-186,-54,0.9908,2.65,1.08,11.4,0,1.94591014905531,1
3.09952499927269,25.9,-0.15,-0.91,21.1,-0.07,31,257,0.95847,4.39,1.14,6.7,-1,2.19722457733622,3
4.23526898201544,9.7,0.815,0.15,2.6,-0.356,80,210,1.03556,4.46,0.62,17.3,1,2.19722457733622,2
1.85322985294072,0.5,0.475,1.35,14.4,0.055,146,131,0.99322,2.97,0.29,5,0,1.94591014905531,1
1.86457101991017,7,1.53,0.32,53.8,-0.21,-7,-98,0.9958,3.21,0.34,10,0,1.94591014905531,1
2.1439953532661,6.8,1.51,2.79,1.8,0.118,13,20,0.97611,3.42,-0.29,11.3,-2,2.07944154167984,2
2.02726772104042,6.8,0.22,0.31,29.5,-0.215,33,330,0.89273,3.47,0.39,13.8,0,1.94591014905531,1
3.62590171474396,-4.3,0.26,0.18,64.5,0.031,40,114,1.00049,5.55,0.4,11.4,0,1.79175946922805,2
2.59434875019031,15.3,1.13,0.09,117,0.123,14,31,0.9968,2.24,0.67,1.4,-1,1.94591014905531,2
1.79125169019523,0,0.28,0.37,4.3,0.039,26,99,0.99198,3.83,-0.09,5.8,0,2.07944154167984,1
2.73138739237068,7,0.16,0.94,58.3,0.045,-97,-25,0.9958,2,2.47,8.4,-1,1.94591014905531,2
3.1467518224511,8.2,-0.97,-1,9.6,0.507,53,154,1.04301,3.24,1.58,5.5,0,2.19722457733622,2
3.89931845022403,7,1.01,-0.14,1,0.486,8,119,0.9923,3,-0.34,10.5,0,2.07944154167984,3
3.18088848699209,10.6,-0.41,0.3,4.2,0.066,38,135,1.02703,5.66,-0.14,9.1,-1,2.07944154167984,3
4.42831413202215,0.5,-1.27,0.26,1.4,0.48,40,196,0.9941,2.82,2.15,10.8,1,1.94591014905531,2
1.37846147350178,19.2,3.11,-1.18,-107.6,0.354,193,128,1.01146,2.19,1.61,8.6,-1,2.07944154167984,1
5.18669812735682,-4.2,0.03,-0.23,-21,0.036,49,-637,0.95032,4.43,0.27,14.9,1,2.07944154167984,3
1.78792934452966,7.5,1.7,1.14,14.8,0.039,62,-178,0.9982,3.64,2.18,11.3,0,2.07944154167984,1
1.4631325582226,5.4,0.77,2.46,53.1,0.043,-44,-566,0.95881,3.17,0.39,4,-1,1.94591014905531,1
1.72500243076041,9.6,1.22,0.26,1.8,0.515,-68,133,0.98826,4.36,0.38,5.5,0,2.07944154167984,1
3.70158239893918,5.6,0.13,0.27,4.8,0.028,267,114,0.9948,2.75,-0.57,9.2,0,1.79175946922805,2
6.50618942080261,6.4,0.68,0.26,-56.6,0.069,301,293,0.99334,3.18,0.4,9.3,2,1.94591014905531,3
3.53658178094814,6.4,-0.83,-0.9,-7,0.252,21,49,0.9974,4.37,-0.25,9.8,0,1.94591014905531,2
1.45441928287847,-8.8,0.29,0.88,-8.6,0.214,58,3,0.99954,3.3,1.61,11.1,-1,2.07944154167984,1
3.46425481635378,5.6,0.16,0.46,36.3,0.123,142,115,0.9909,3.36,0.5,10.4,-1,1.79175946922805,3
2.49515578108328,14.5,0.615,-0.79,1.4,0.068,-73,154,0.98457,3.2,0.48,7.8,-2,2.07944154167984,3
1.30242961953234,12.3,0.07,-0.13,1.3,-0.227,-48,109,0.98939,4.05,-0.9,18.5,-2,1.94591014905531,1
3.30732055833222,17.8,0.92,2.1,1.3,0.029,-258,722,0.9903,1.89,0.42,11.9,-1,1.94591014905531,3
1.86634632683122,6.1,0.16,0.37,1.1,0.031,-148,106,0.9922,4.69,0.72,8.1,0,1.94591014905531,1
3.10712418461872,8.1,0.545,0.18,1.9,-0.5,-73,35,0.9972,4.12,-1.05,9,-1,2.19722457733622,3
3.32678422190728,6.9,0.28,0.41,-52.9,0.05,10,136,0.993,3,1.54,7.8,0,2.07944154167984,2
1.22707043722988,6.5,0.28,0.34,67.5,-0.342,30,133,0.9954,3.11,0.33,9.8,-2,1.94591014905531,1
1.87386421303408,6.6,0.34,0.4,65.9,-0.109,68,-66,0.99494,3.15,-0.16,6.55,0,1.94591014905531,1
1.91505050302639,7,0.55,1.52,5.6,0.06,-527,121,0.96742,3.34,-0.96,19.6,0,2.07944154167984,1
1.89954536081709,9.7,0.3,-0.6,66.75,0.057,65,239,0.98028,2.47,0.53,9.1,0,1.94591014905531,1
1.93936962266946,3.5,0.19,0.14,1.3,0.044,-245,-595,1.01072,2.58,3.87,12.1,0,1.79175946922805,1
1.45984078910769,17.2,0.21,1.69,1.2,0.378,-27,458,1.01827,3.2,0.37,15.8,-1,2.19722457733622,1
4.56339138298606,9.8,0.41,0.22,7.3,0.466,-422,526,0.99861,3.2,-0.1,11.24,0,1.94591014905531,4
1.57850048091975,6.7,-2.35,0.22,8.8,-0.483,-185,103,1.03948,3.22,1.34,9.4,-1,1.94591014905531,1
4.90511214883264,14.9,0.22,0.24,2.1,0.078,1,406,0.96528,3.41,0.87,15.5,1,2.30258509299405,3
1.85167264580059,-4,0.23,0.88,43.4,0.205,47,375,1.03271,2.94,0.53,14.5,0,2.07944154167984,1
4.1597187306155,6.7,0.18,1.75,10.2,-0.334,29,155,0.95672,2.87,0.45,6.2,0,1.94591014905531,3
2.0968073960121,8.9,0.34,-0.44,115.5,0.235,13,176,1.04048,3.14,0.81,9.7,1,2.30258509299405,1
1.80749633864391,6.7,1.66,0.46,91.4,-0.218,-338,234,0.99848,3.03,0.34,14.1,0,2.07944154167984,1
3.19358654698859,9,-0.17,0.49,36.8,0.078,26,190,0.9978,3.08,-0.19,9.2,0,2.30258509299405,2
4.37754706787941,14.1,1.69,0.27,-35.4,0.179,-215,325,0.95714,3.45,1.05,9.4,0,2.07944154167984,4
2.15562036484599,9.3,-0.07,0.49,2.5,0.085,38,142,0.9978,3.17,2.21,9.4,1,2.30258509299405,1
4.37464925747971,13.6,0.6,-0.91,42.6,0.143,-44,416,0.99387,3.5,-0.74,14,0,1.79175946922805,3
1.86390744213039,14.7,0.68,0.3,2.1,-0.391,17,-53,0.995,3.22,0.71,16.4,0,2.19722457733622,1
1.44609445093547,4.4,-0.66,0.27,4.6,0.568,-220,98,0.99422,3.58,0.47,9.5,-1,2.07944154167984,1
1.54759628348155,6,1.49,0.37,1.2,0.032,63,148,0.98296,3.33,0.95,16.1,-1,1.94591014905531,1
3.40136944473345,7.7,0.44,-0.77,11.2,0.031,41,43,1.01017,1.73,0.43,12.4,0,2.07944154167984,2
4.35034054495444,9.4,1.26,0,-40.25,0.055,7,310,0.98325,2.54,0.53,11,1,1.94591014905531,2
1.75575279798878,-6.3,1.72,0.66,80.4,0.105,11,-182,0.95903,3.66,-0.72,0.8,0,1.94591014905531,1
1.49325150004125,6.5,-0.5,-0.65,79,0.289,-207,133,0.99924,3.26,0.41,8.8,-1,1.94591014905531,1
3.41546554286962,2.8,0.26,0.42,7.1,0.115,-36,119,1.0404,3.2,0.53,9.5,0,1.94591014905531,2
3.59638140233504,5.9,0.19,0.21,1.7,0.419,57,135,0.99341,4.06,0.44,9.5,0,1.79175946922805,2
4.77935357275467,7.4,-0.72,0.28,2.4,0.234,-197,100,0.97555,3.26,0.14,11.7,0,1.94591014905531,4
1.83943661586608,6.9,0.21,0.81,-11.6,0.137,52,43,0.9932,4.21,0.39,10.1,0,2.07944154167984,1
2.03757248763439,16.4,0.21,-0.02,4.4,-0.359,37,-224,0.991,2.67,0.91,11.5,0,1.79175946922805,1
1.83718456326924,0.8,-0.78,1.12,1.8,0.703,12,86,0.99361,3.15,-0.69,9.4,0,2.07944154167984,1
1.99375269554883,-3.6,-0.47,0.25,2.9,0.047,434,122,0.95368,3.44,0.64,10.8,0,1.94591014905531,1
2.23171916219105,-0.9,0.4,-1.19,1.7,0.852,-174,-142,1.02535,3.15,1.44,9,1,1.94591014905531,1
3.04425435107405,-1.2,0.24,3.35,57,0.033,268,266,0.9906,5.76,0.38,15.7,-1,1.79175946922805,2
3.06270712335448,21.2,1.47,-0.71,3.2,0.058,-147,133,0.996,2.82,1.96,9.5,0,2.30258509299405,2
4.28142478597325,6.6,-0.42,0.8,14.05,0.042,306,589,0.9997,3.8,1.03,2.2,1,1.94591014905531,2
4.1931509708905,4.3,1.33,0.26,19.6,0.401,17,-134,1.0363,3.36,0.78,13.9,0,1.79175946922805,3
3.1663339975373,20,1.04,0.18,-47.3,0.029,205,-644,1.00919,4.84,0.42,10.6,0,2.30258509299405,2
1.4729611225839,7.2,0.33,-2.06,1.4,0.068,225,522,0.99246,3.28,1.95,10.6,-1,2.07944154167984,1
4.03829672496115,-3.9,0.51,0.26,3.3,-0.192,-218,135,0.9944,2.61,0.42,14.2,0,2.07944154167984,3
1.97524170480094,12.7,0.73,-0.18,-49.8,-0.281,5,19,0.9994,2.69,0.06,8.55,1,2.63905732961526,1
3.38073977776203,17.6,0.26,1.44,1.7,0.059,-189,38,0.99349,3.29,0.33,10.8,0,2.07944154167984,2
4.12266199752068,16.9,0.26,0.32,51.7,0.031,64,-275,0.99835,2.35,0.84,9.4,0,1.94591014905531,3
4.91012495658117,6.1,2.77,-0.28,-76.9,0.031,207,134,0.99234,3.25,0.26,7,1,1.94591014905531,3
4.5395015475003,7.7,0.79,0.32,118.5,0.037,23,-155,1.00116,2.41,-1.02,12.6,0,2.07944154167984,4
4.95238529592338,6.5,0.27,0.28,3.7,0.059,136,484,0.97043,3.23,0.41,16.9,0,1.94591014905531,4
1.51250708605522,7.3,0.54,-1.51,8.2,-0.42,44,142,0.99272,3.66,-1.27,12.4,-1,2.07944154167984,1
1.66649329539186,-1.8,2,0.59,-2.5,0.046,-175,191,0.99373,2.12,0.33,10.8,0,2.30258509299405,1
1.29299315532818,11.6,0.23,0.57,32,0.365,-26,8,1.0356,3.14,-0.69,9.9,-1,2.484906649788,1
2.71999455475435,7.4,0.16,0.27,-110.8,0.05,25,151,0.9984,2.9,-1.06,8.7,-1,2.07944154167984,2
5.87394888437205,-2.9,-0.79,-0.68,4.8,-0.253,60,166,0.95475,2.66,2,5,1,1.94591014905531,4
4.39654634345759,7.2,-0.84,0.37,2.5,0.063,11,41,0.99842,3.52,0.85,14,1,2.07944154167984,2
3.38647242802706,7,0.62,0.48,-17.2,0.529,5,12,0.94455,4.16,0.86,22,-1,2.07944154167984,3
